       X(m)            Y(m)              Y(m)         
   -1132914.8509    6092529.2921    1504633.2460
   -1132914.8515    6092529.2768    1504633.2406
   -1132914.8516    6092529.2391    1504633.2430
   -1132914.8523    6092529.2578    1504633.2532
   -1132914.8601    6092529.2418    1504633.2495
   -1132914.8552    6092529.2567    1504633.2453
   -1132914.8714    6092529.2742    1504633.2546
   -1132914.8775    6092529.2859    1504633.2621
   -1132914.8820    6092529.2902    1504633.2568
   -1132914.8753    6092529.2725    1504633.2571
   -1132914.8723    6092529.2652    1504633.2602
   -1132914.8691    6092529.2661    1504633.2624
   -1132914.8741    6092529.2938    1504633.2599
   -1132914.8782    6092529.2977    1504633.2648
   -1132914.8821    6092529.2982    1504633.2622
   -1132914.8750    6092529.3292    1504633.2664
   -1132914.8722    6092529.3221    1504633.2616
   -1132914.8790    6092529.3398    1504633.2677
   -1132914.8803    6092529.3445    1504633.2704
   -1132914.8888    6092529.3534    1504633.2699
   -1132914.8826    6092529.3640    1504633.2784
   -1132914.8846    6092529.3724    1504633.2773
   -1132914.8834    6092529.3829    1504633.2770
   -1132914.8779    6092529.3736    1504633.2772
   -1132914.8900    6092529.3816    1504633.2764
   -1132914.8834    6092529.3758    1504633.2780
   -1132914.8795    6092529.3476    1504633.2787
   -1132914.8764    6092529.3511    1504633.2845
   -1132914.8801    6092529.3413    1504633.2916
   -1132914.9177    6092529.5717    1504633.2102
   -1132914.8384    6092529.0661    1504633.4075
   -1132914.8786    6092529.2098    1504633.3992
   -1132914.8942    6092529.2064    1504633.4266
   -1132914.8223    6092528.9824    1504633.4473
   -1132914.9017    6092529.2265    1504633.4140
   -1132914.9123    6092529.2233    1504633.4098
   -1132914.8475    6092529.0351    1504633.4191
   -1132914.8601    6092529.0563    1504633.4103
   -1132914.8569    6092529.0479    1504633.4187
   -1132914.9159    6092529.2234    1504633.3961
   -1132914.8718    6092529.1232    1504633.3802
   -1132914.8766    6092529.1408    1504633.3711
   -1132914.8890    6092529.1689    1504633.3789
   -1132914.9136    6092529.2807    1504633.3543
   -1132914.9168    6092529.2793    1504633.3611
   -1132914.4465    6092528.9798    1504633.3684
   -1132914.5124    6092529.3379    1504633.2471
   -1132914.5052    6092529.3436    1504633.2421
   -1132914.4883    6092529.2861    1504633.2658
   -1132914.5121    6092529.3965    1504633.2343
   -1132914.4924    6092529.3690    1504633.2302
   -1132914.4964    6092529.3420    1504633.2533
   -1132914.4940    6092529.3117    1504633.2798
   -1132914.4861    6092529.2684    1504633.3006
   -1132914.4891    6092529.3019    1504633.2957
   -1132914.4575    6092529.2298    1504633.3077
   -1132914.5046    6092529.3435    1504633.3206
   -1132914.4397    6092529.1656    1504633.3316
   -1132914.4457    6092529.2141    1504633.3107
   -1132914.4297    6092529.1617    1504633.3261
   -1132914.4295    6092529.1877    1504633.3181
   -1132914.4190    6092529.1622    1504633.3290
   -1132914.4197    6092529.1901    1504633.3233
   -1132914.4354    6092529.2432    1504633.3160
   -1132914.7521    6092529.6460    1504633.5212
   -1132914.6749    6092529.5386    1504633.4774
   -1132914.6394    6092529.4953    1504633.4578
   -1132914.6542    6092529.5123    1504633.4749
   -1132914.7428    6092529.6475    1504633.5218
   -1132914.7106    6092529.6300    1504633.5076
   -1132914.7135    6092529.6601    1504633.4935
   -1132914.7117    6092529.6414    1504633.5001
   -1132914.6976    6092529.6236    1504633.4937
   -1132914.6961    6092529.6384    1504633.4934
   -1132914.7375    6092529.7001    1504633.5313
   -1132914.7536    6092529.7501    1504633.5338
   -1132914.7354    6092529.7105    1504633.5387
   -1132914.7192    6092529.6972    1504633.5253
   -1132914.7479    6092529.7126    1504633.5544
   -1132914.7497    6092529.7143    1504633.5542
   -1132914.7239    6092529.7117    1504633.5509
   -1132914.7429    6092529.7497    1504633.5684
   -1132914.7822    6092529.7911    1504633.6065
   -1132914.8054    6092529.8367    1504633.6268
   -1132914.8124    6092529.8360    1504633.6382
   -1132914.8222    6092529.8682    1504633.6425
   -1132914.8052    6092529.8515    1504633.6412
   -1132914.8263    6092529.9000    1504633.6523
   -1132914.8532    6092529.9499    1504633.6845
   -1132914.8740    6092530.0027    1504633.7065
   -1132914.9016    6092530.0423    1504633.7181
   -1132914.9226    6092530.0845    1504633.7316
   -1132914.9386    6092530.1132    1504633.7443
   -1132914.9654    6092530.1628    1504633.7568
   -1132914.9687    6092530.1732    1504633.7646
   -1132914.9858    6092530.2033    1504633.7811
   -1132914.9758    6092530.2099    1504633.7771
   -1132914.9821    6092530.2449    1504633.7821
   -1132915.0026    6092530.2711    1504633.7951
   -1132915.0091    6092530.3014    1504633.7960
   -1132915.0070    6092530.3188    1504633.7950
   -1132915.0146    6092530.3276    1504633.8146
   -1132915.0350    6092530.3580    1504633.8333
   -1132915.0420    6092530.3973    1504633.8450
   -1132915.0365    6092530.3732    1504633.8575
   -1132915.0336    6092530.3946    1504633.8470
   -1132915.0260    6092530.4142    1504633.8443
   -1132915.0327    6092530.4368    1504633.8410
   -1132915.0047    6092530.4201    1504633.8447
   -1132915.0067    6092530.4266    1504633.8477
   -1132915.0117    6092530.4548    1504633.8547
   -1132915.0004    6092530.4391    1504633.8551
   -1132914.9987    6092530.4438    1504633.8457
   -1132914.9890    6092530.4535    1504633.8416
   -1132914.9664    6092530.4634    1504633.8290
   -1132914.9466    6092530.4432    1504633.8255
   -1132914.9475    6092530.4605    1504633.8315
   -1132914.9322    6092530.4309    1504633.8241
   -1132914.9385    6092530.4513    1504633.8339
   -1132914.9236    6092530.4434    1504633.8312
   -1132914.9175    6092530.4471    1504633.8292
   -1132914.9066    6092530.4579    1504633.8297
   -1132915.2324    6092531.0206    1504633.7260
   -1132914.8609    6092530.5162    1504633.7801
   -1132914.6482    6092530.2062    1504633.8233
   -1132914.5727    6092530.1213    1504633.8379
   -1132914.6627    6092530.2573    1504633.8178
   -1132914.7008    6092530.3182    1504633.8137
   -1132914.5947    6092530.1823    1504633.8308
   -1132914.5397    6092530.1018    1504633.8343
   -1132914.6544    6092530.3166    1504633.7857
   -1132914.6650    6092530.3331    1504633.7885
   -1132914.6197    6092530.2926    1504633.8000
   -1132914.5624    6092530.2270    1504633.8175
   -1132914.1082    6092529.8416    1504633.1543
   -1132914.0719    6092529.8117    1504633.1497
   -1132914.1029    6092529.8487    1504633.1626
   -1132914.1291    6092529.8757    1504633.1611
   -1132914.2060    6092529.9808    1504633.1602
   -1132914.1630    6092529.9378    1504633.1603
   -1132914.1715    6092529.9412    1504633.1522
   -1132914.1631    6092529.9549    1504633.1492
   -1132914.1720    6092529.9703    1504633.1426
   -1132914.2041    6092530.0149    1504633.1310
   -1132914.2284    6092530.0610    1504633.1187
   -1132914.2403    6092530.0701    1504633.1066
   -1132914.2484    6092530.0826    1504633.1020
   -1132914.2153    6092530.0270    1504633.0932
   -1132914.2109    6092530.0409    1504633.0833
   -1132914.1906    6092530.0298    1504633.0638
   -1132914.1722    6092529.9960    1504633.0510
   -1132914.1422    6092529.9643    1504633.0486
   -1132914.1189    6092529.9320    1504633.0403
   -1132914.0725    6092529.8627    1504633.0180
   -1132914.0637    6092529.8438    1504632.9885
   -1132914.0546    6092529.8399    1504632.9663
   -1132914.0361    6092529.7967    1504632.9414
   -1132914.0134    6092529.7592    1504632.9131
   -1132914.0100    6092529.7392    1504632.8768
   -1132913.9841    6092529.6949    1504632.8408
   -1132913.9649    6092529.6549    1504632.7980
   -1132913.9532    6092529.6121    1504632.7515
   -1132913.9176    6092529.5466    1504632.7003
   -1132913.8985    6092529.5033    1504632.6710
   -1132913.8935    6092529.5073    1504632.6661
   -1132914.4807    6092529.7071    1504632.9602
   -1132914.4842    6092529.6958    1504632.9529
   -1132914.4817    6092529.7062    1504632.9454
   -1132914.4723    6092529.6830    1504632.9407
   -1132914.4633    6092529.6843    1504632.9388
   -1132914.4511    6092529.6744    1504632.9346
   -1132914.4391    6092529.6545    1504632.9302
   -1132914.4463    6092529.5830    1504632.9983
   -1132914.4608    6092529.5469    1504633.0240
   -1132914.4613    6092529.5150    1504633.0515
   -1132914.4472    6092529.5461    1504633.0177
   -1132914.4465    6092529.5030    1504633.0368
   -1132914.4406    6092529.4915    1504633.0438
   -1132914.4355    6092529.4695    1504633.0427
   -1132914.4321    6092529.4826    1504633.0349
   -1132914.4354    6092529.4650    1504633.0449
   -1132914.4533    6092529.4816    1504633.0341
   -1132914.6166    6092529.7220    1504633.3416
   -1132915.1101    6092530.5469    1504634.2913
   -1132915.0615    6092530.4441    1504634.1807
   -1132914.8920    6092530.2097    1504633.7369
   -1132914.8067    6092530.0620    1504633.5146
   -1132914.8689    6092530.1548    1504633.6530
   -1132914.8082    6092530.0028    1504633.6373
   -1132914.7871    6092529.9769    1504633.5768
   -1132914.7513    6092529.9029    1504633.5182
   -1132914.7443    6092529.8974    1504633.5426
   -1132914.7319    6092529.8735    1504633.5260
   -1132914.7144    6092529.8200    1504633.4915
   -1132914.7063    6092529.7834    1504633.5079
   -1132914.7122    6092529.7703    1504633.5609
   -1132914.7044    6092529.7496    1504633.5634
   -1132914.7077    6092529.7541    1504633.5836
   -1132914.7207    6092529.7711    1504633.6085
   -1132914.7136    6092529.7677    1504633.5947
   -1132914.7138    6092529.7384    1504633.5681
   -1132914.6788    6092529.7838    1504633.4569
   -1132914.6617    6092529.7436    1504633.4286
   -1132914.6629    6092529.7177    1504633.4465
   -1132914.6672    6092529.7133    1504633.4555
   -1132914.6624    6092529.7046    1504633.4593
   -1132914.6608    6092529.6722    1504633.4581
   -1132914.6735    6092529.6394    1504633.4490
   -1132914.6716    6092529.6214    1504633.4555
   -1132914.6558    6092529.5783    1504633.4460
   -1132914.6370    6092529.5212    1504633.4375
   -1132914.6330    6092529.4726    1504633.4260
   -1132914.6385    6092529.4424    1504633.4458
   -1132914.6308    6092529.3995    1504633.4351
   -1132914.6248    6092529.3376    1504633.4362
   -1132914.6231    6092529.2988    1504633.4288
   -1132914.6176    6092529.2521    1504633.4331
   -1132914.6179    6092529.2053    1504633.4425
   -1132914.1907    6092529.6429    1504633.1917
   -1132914.1536    6092529.6035    1504633.1615
   -1132914.5382    6092529.8413    1504633.5548
   -1132914.6688    6092530.2005    1504633.3806
   -1132914.8559    6092530.4273    1504633.4536
   -1132914.8580    6092530.4652    1504633.4351
   -1132914.8109    6092530.4498    1504633.3755
   -1132914.6899    6092530.2631    1504633.3598
   -1132914.6502    6092530.2460    1504633.3190
   -1132914.6402    6092530.2311    1504633.3215
   -1132914.7142    6092530.3034    1504633.3645
   -1132914.6833    6092530.2639    1504633.3438
   -1132914.7065    6092530.2832    1504633.3607
   -1132914.7608    6092530.3289    1504633.4150
   -1132914.7783    6092530.3467    1504633.4225
   -1132914.7918    6092530.3706    1504633.4357
   -1132914.8125    6092530.4031    1504633.4403
   -1132914.8067    6092530.4056    1504633.4512
   -1132914.8194    6092530.4222    1504633.4688
   -1132914.8311    6092530.4402    1504633.4749
   -1132914.9971    6092530.7856    1504633.8921
   -1132915.0041    6092530.7915    1504633.9182
   -1132914.8730    6092530.5258    1504633.6016
   -1132914.8989    6092530.5742    1504633.6766
   -1132914.8380    6092530.4693    1504633.5804
   -1132914.8160    6092530.4450    1504633.5672
   -1132914.8169    6092530.4637    1504633.6277
   -1132914.8149    6092530.4538    1504633.6075
   -1132914.8312    6092530.4637    1504633.6056
   -1132914.8128    6092530.4383    1504633.6008
   -1132914.7820    6092530.3875    1504633.5669
   -1132914.7722    6092530.3868    1504633.5759
   -1132914.7945    6092530.4277    1504633.6053
   -1132914.7779    6092530.4026    1504633.5841
   -1132914.7544    6092530.3808    1504633.5772
   -1132914.7763    6092530.4149    1504633.5860
   -1132914.7480    6092530.3786    1504633.5646
   -1132914.7400    6092530.3571    1504633.5658
   -1132914.7415    6092530.3464    1504633.5845
   -1132914.7289    6092530.3254    1504633.5662
   -1132914.7290    6092530.3285    1504633.5668
   -1132914.7353    6092530.3558    1504633.5829
   -1132914.7233    6092530.3389    1504633.5906
   -1132914.7386    6092530.3611    1504633.5915
   -1132914.7318    6092530.3551    1504633.5906
   -1132914.7354    6092530.3470    1504633.5878
   -1132914.7545    6092530.3878    1504633.6085
   -1132914.7500    6092530.3869    1504633.5997
   -1132914.7780    6092530.4131    1504633.6023
   -1132914.7969    6092530.4522    1504633.6058
   -1132914.7936    6092530.4329    1504633.6105
   -1132914.7947    6092530.4190    1504633.5845
   -1132914.7905    6092530.4231    1504633.5904
   -1132914.7984    6092530.4241    1504633.5940
   -1132914.7865    6092530.4209    1504633.5802
   -1132914.8016    6092530.4478    1504633.5929
   -1132914.8178    6092530.4629    1504633.6001
   -1132914.8269    6092530.4807    1504633.6084
   -1132914.8319    6092530.4864    1504633.5990
   -1132914.8199    6092530.4724    1504633.5869
   -1132914.8160    6092530.4597    1504633.5818
   -1132914.8099    6092530.4376    1504633.5602
   -1132914.8199    6092530.4434    1504633.5511
   -1132914.8066    6092530.4254    1504633.5262
   -1132914.7802    6092530.3861    1504633.5231
   -1132914.7806    6092530.3699    1504633.5222
   -1132914.7703    6092530.3469    1504633.5062
   -1132914.8132    6092529.5193    1504634.0519
   -1132914.8095    6092529.5162    1504634.0500
   -1132914.7913    6092529.5036    1504634.0373
   -1132914.7817    6092529.4970    1504634.0288
   -1132914.7851    6092529.5015    1504634.0196
   -1132914.7788    6092529.4945    1504634.0149
   -1132914.7925    6092529.5086    1504634.0187
   -1132914.7767    6092529.4989    1504634.0173
   -1132914.7626    6092529.4777    1504634.0206
   -1132914.7538    6092529.4623    1504634.0158
   -1132914.7364    6092529.4617    1504634.0252
   -1132914.7395    6092529.4656    1504634.0246
   -1132914.7286    6092529.4527    1504634.0163
   -1132914.7200    6092529.4492    1504633.9847
   -1132914.7175    6092529.4452    1504633.9836
   -1132914.7314    6092529.4566    1504633.9926
   -1132914.7295    6092529.4675    1504633.9938
   -1132914.7730    6092529.6722    1504633.8440
   -1132914.7376    6092529.5225    1504633.9335
   -1132914.7483    6092529.5393    1504633.9339
   -1132914.7387    6092529.4644    1504633.9690
   -1132914.7297    6092529.5300    1504633.9210
   -1132914.7244    6092529.5174    1504633.9358
   -1132914.7154    6092529.5233    1504633.9085
   -1132914.7204    6092529.5321    1504633.9033
   -1132914.7195    6092529.5102    1504633.9273
   -1132914.7112    6092529.4847    1504633.9371
   -1132914.7184    6092529.4219    1504634.0093
   -1132914.7318    6092529.4266    1504634.0661
   -1132914.7329    6092529.4180    1504634.0513
   -1132914.7148    6092529.4197    1504633.9998
   -1132914.7206    6092529.4400    1504633.9749
   -1132914.7145    6092529.4424    1504633.9661
   -1132914.7080    6092529.4307    1504633.9529
   -1132914.7096    6092529.4369    1504633.9607
   -1132914.7060    6092529.4146    1504633.9605
   -1132914.7048    6092529.4291    1504633.9605
   -1132914.6987    6092529.4252    1504633.9525
   -1132914.6975    6092529.4237    1504633.9500
   -1132914.6992    6092529.4309    1504633.9433
   -1132914.6916    6092529.4284    1504633.9468
   -1132914.6962    6092529.4503    1504633.9385
   -1132914.6798    6092529.4457    1504633.9255
   -1132914.6913    6092529.4583    1504633.9307
   -1132914.6939    6092529.4567    1504633.9280
   -1132914.6785    6092529.4422    1504633.9301
   -1132914.6781    6092529.4587    1504633.9368
   -1132914.6692    6092529.4553    1504633.9336
   -1132914.6724    6092529.4465    1504633.9360
   -1132914.6775    6092529.4534    1504633.9428
   -1132914.6660    6092529.4391    1504633.9334
   -1132914.6609    6092529.4245    1504633.9333
   -1132914.6495    6092529.4163    1504633.9363
   -1132914.6548    6092529.4286    1504633.9429
   -1132914.6549    6092529.4345    1504633.9460
   -1132914.6589    6092529.4369    1504633.9436
   -1132914.6557    6092529.4273    1504633.9537
   -1132914.6475    6092529.4116    1504633.9563
   -1132914.6377    6092529.4043    1504633.9513
   -1132914.6352    6092529.3814    1504633.9524
   -1132914.6292    6092529.3919    1504633.9495
   -1132914.6225    6092529.3817    1504633.9524
   -1132914.6246    6092529.3883    1504633.9486
   -1132914.6161    6092529.3862    1504633.9553
   -1132914.6123    6092529.3879    1504633.9594
   -1132914.6042    6092529.3822    1504633.9551
   -1132914.5997    6092529.3756    1504633.9515
   -1132914.6000    6092529.3779    1504633.9454
   -1132914.6044    6092529.3940    1504633.9410
   -1132914.5995    6092529.3822    1504633.9342
   -1132914.5945    6092529.3857    1504633.9368
   -1132914.5975    6092529.3892    1504633.9387
   -1132914.5982    6092529.3826    1504633.9327
   -1132914.5950    6092529.3873    1504633.9311
   -1132914.5916    6092529.3955    1504633.9344
   -1132914.5969    6092529.3791    1504633.9326
   -1132914.5821    6092529.3684    1504633.9338
   -1132914.5775    6092529.3705    1504633.9349
   -1132914.5767    6092529.3561    1504633.9359
   -1132914.5693    6092529.3750    1504633.9400
   -1132914.5757    6092529.4007    1504633.9489
   -1132914.5573    6092529.3740    1504633.9417
   -1132914.5569    6092529.3855    1504633.9415
   -1132914.5586    6092529.3838    1504633.9410
   -1132914.5570    6092529.3880    1504633.9472
   -1132914.5590    6092529.3945    1504633.9491
   -1132914.5533    6092529.3822    1504633.9430
   -1132914.5457    6092529.3664    1504633.9455
   -1132914.5412    6092529.3643    1504633.9468
   -1132914.5413    6092529.3592    1504633.9401
   -1132914.5278    6092529.3565    1504633.9392
   -1132914.5280    6092529.3535    1504633.9308
   -1132914.5295    6092529.3508    1504633.9222
   -1132914.5234    6092529.3331    1504633.9195
   -1132914.5270    6092529.3216    1504633.9142
   -1132914.5272    6092529.3385    1504633.9224
   -1132914.5239    6092529.3289    1504633.9097
   -1132914.5156    6092529.3237    1504633.9147
   -1132914.5141    6092529.3246    1504633.9135
   -1132914.5123    6092529.3027    1504633.9068
   -1132914.5040    6092529.2912    1504633.9050
   -1132914.4929    6092529.2891    1504633.9067
   -1132914.4948    6092529.2893    1504633.8942
   -1132914.4878    6092529.2716    1504633.8846
   -1132914.4818    6092529.2687    1504633.8922
   -1132914.4795    6092529.2578    1504633.8815
   -1132914.4770    6092529.2648    1504633.8818
   -1132914.4678    6092529.2588    1504633.8690
   -1132914.4594    6092529.2348    1504633.8538
   -1132914.4555    6092529.2306    1504633.8488
   -1132914.4441    6092529.2299    1504633.8372
   -1132914.4353    6092529.2088    1504633.8286
   -1132914.4285    6092529.2054    1504633.8180
   -1132914.4208    6092529.1861    1504633.8028
   -1132914.4159    6092529.1903    1504633.7367
   -1132914.4086    6092529.1756    1504633.7208
   -1132914.4084    6092529.1536    1504633.7045
   -1132914.4009    6092529.1156    1504633.6771
   -1132914.4020    6092529.1084    1504633.6586
   -1132914.4026    6092529.0779    1504633.6386
   -1132914.3532    6092529.2477    1504633.6628
   -1132914.3522    6092529.2078    1504633.6311
   -1132914.3532    6092529.1866    1504633.6128
   -1132914.3375    6092529.1307    1504633.5715
   -1132914.3400    6092529.1028    1504633.5406
   -1132914.3418    6092529.0368    1504633.4868
   -1132914.3385    6092528.9842    1504633.4380
   -1132914.3294    6092528.9031    1504633.3880
   -1132914.3272    6092528.8279    1504633.3330
   -1132914.3753    6092529.5098    1504633.8766
   -1132914.3691    6092529.5258    1504633.8823
   -1132914.3733    6092529.4941    1504633.8705
   -1132914.3637    6092529.4850    1504633.8769
   -1132914.3633    6092529.4718    1504633.8720
   -1132914.3529    6092529.4657    1504633.8681
   -1132914.3546    6092529.4477    1504633.8655
   -1132914.3528    6092529.4633    1504633.8652
   -1132914.3512    6092529.4452    1504633.8624
   -1132914.3597    6092529.4379    1504633.8515
   -1132914.3464    6092529.4214    1504633.8496
   -1132914.3421    6092529.4250    1504633.8475
   -1132914.3417    6092529.4105    1504633.8422
   -1132914.3366    6092529.3990    1504633.8358
   -1132914.3287    6092529.3728    1504633.8285
   -1132914.3345    6092529.3605    1504633.8248
   -1132914.3298    6092529.3532    1504633.8196
   -1132914.3215    6092529.3477    1504633.8191
   -1132914.3215    6092529.3415    1504633.8145
   -1132914.3151    6092529.3273    1504633.8126
   -1132914.3045    6092529.3024    1504633.8003
   -1132914.3067    6092529.2994    1504633.8048
   -1132914.3091    6092529.2907    1504633.7971
   -1132914.3023    6092529.2867    1504633.7898
   -1132914.3114    6092529.2753    1504633.7882
   -1132914.3098    6092529.2724    1504633.7815
   -1132914.2997    6092529.2649    1504633.7750
   -1132914.2957    6092529.2354    1504633.7652
   -1132914.3010    6092529.2277    1504633.7622
   -1132914.3010    6092529.2277    1504633.7575
   -1132914.2976    6092529.2096    1504633.7519
   -1132914.2947    6092529.1810    1504633.7382
   -1132914.2905    6092529.1616    1504633.7390
   -1132914.2920    6092529.1445    1504633.7338
   -1132914.2918    6092529.1225    1504633.7334
   -1132914.2941    6092529.0952    1504633.7234
   -1132914.2860    6092529.0765    1504633.7240
   -1132914.2846    6092529.0383    1504633.7151
   -1132914.2866    6092528.9967    1504633.7029
   -1132914.2843    6092528.9694    1504633.7025
   -1132914.2822    6092528.9347    1504633.6941
   -1132914.2734    6092528.9153    1504633.6935
   -1132914.2767    6092528.8910    1504633.6959
   -1132914.2721    6092528.8245    1504633.6821
   -1132914.2699    6092528.7651    1504633.6772
   -1132914.2722    6092528.7169    1504633.6730
   -1132914.2707    6092528.6476    1504633.6637
   -1132914.2713    6092528.5607    1504633.6504
   -1132914.2700    6092528.4731    1504633.6413
   -1132914.2514    6092529.0699    1504633.6542
   -1132914.2484    6092529.0436    1504633.6512
   -1132914.2428    6092529.0306    1504633.6432
   -1132914.2359    6092529.0255    1504633.6329
   -1132914.2380    6092529.0013    1504633.6227
   -1132914.2438    6092529.0129    1504633.6270
   -1132914.2356    6092529.0030    1504633.6284
   -1132914.2367    6092528.9940    1504633.6183
   -1132914.2359    6092528.9830    1504633.6056
   -1132914.2384    6092528.9714    1504633.6054
   -1132914.2322    6092528.9793    1504633.6127
   -1132914.2268    6092528.9673    1504633.6038
   -1132914.2285    6092528.9522    1504633.6049
   -1132914.2212    6092528.9335    1504633.5957
   -1132914.2211    6092528.9337    1504633.5859
   -1132914.2122    6092528.9289    1504633.5910
   -1132914.2139    6092528.9176    1504633.5899
   -1132914.2115    6092528.8950    1504633.5737
   -1132914.2034    6092528.8867    1504633.5729
   -1132914.2007    6092528.8674    1504633.5722
   -1132914.1971    6092528.8649    1504633.5718
   -1132914.1926    6092528.8698    1504633.5682
   -1132914.1921    6092528.8652    1504633.5722
   -1132914.1855    6092528.8270    1504633.5580
   -1132914.1894    6092528.8441    1504633.5535
   -1132914.1915    6092528.8474    1504633.5557
   -1132914.1893    6092528.8625    1504633.5554
   -1132914.2793    6092529.1103    1504633.7562
   -1132914.1413    6092528.7106    1504633.4293
   -1132914.2122    6092528.9120    1504633.5956
   -1132914.3003    6092529.1711    1504633.8032
   -1132914.2727    6092529.0642    1504633.7290
   -1132914.2949    6092529.1104    1504633.7572
   -1132914.3048    6092529.1484    1504633.7823
   -1132914.2685    6092529.0302    1504633.6987
   -1132914.2486    6092528.9582    1504633.6552
   -1132914.2474    6092528.9400    1504633.6278
   -1132914.2431    6092528.9448    1504633.6287
   -1132914.2076    6092528.8647    1504633.5795
   -1132914.1939    6092528.8376    1504633.5469
   -1132914.1966    6092528.8399    1504633.5484
   -1132914.1852    6092528.7817    1504633.5089
   -1132914.1715    6092528.7398    1504633.4890
   -1132914.1800    6092528.7547    1504633.4963
   -1132914.1671    6092528.7222    1504633.4638
   -1132914.1726    6092528.7327    1504633.4677
   -1132914.1768    6092528.7350    1504633.4645
   -1132914.1784    6092528.7128    1504633.4565
   -1132914.1713    6092528.7379    1504633.4624
   -1132914.1584    6092528.7095    1504633.4287
   -1132914.1474    6092528.6861    1504633.4141
   -1132914.1433    6092528.6711    1504633.4061
   -1132914.1379    6092528.6527    1504633.3927
   -1132914.1273    6092528.5959    1504633.3560
   -1132914.1277    6092528.5834    1504633.3374
   -1132914.1110    6092528.5627    1504633.3307
   -1132914.1127    6092528.5619    1504633.3312
   -1132914.1175    6092528.5588    1504633.3355
   -1132914.1185    6092528.5477    1504633.3321
   -1132914.1213    6092528.5462    1504633.3277
   -1132914.1299    6092528.5609    1504633.3361
   -1132914.1421    6092528.5687    1504633.3441
   -1132914.5228    6092529.5142    1504633.4276
   -1132914.5298    6092529.5085    1504633.4193
   -1132914.5336    6092529.5167    1504633.4277
   -1132914.5377    6092529.5204    1504633.4194
   -1132914.5418    6092529.5442    1504633.4239
   -1132914.5493    6092529.5727    1504633.4384
   -1132914.5555    6092529.5697    1504633.4286
   -1132914.5509    6092529.5495    1504633.4176
   -1132914.5546    6092529.5567    1504633.4183
   -1132914.5663    6092529.5758    1504633.4179
   -1132914.5711    6092529.5671    1504633.4215
   -1132914.5765    6092529.5743    1504633.4230
   -1132914.5806    6092529.5732    1504633.4230
   -1132914.5888    6092529.5896    1504633.4206
   -1132914.5879    6092529.5902    1504633.4151
   -1132914.5927    6092529.5949    1504633.4263
   -1132914.5962    6092529.5915    1504633.4281
   -1132914.6022    6092529.6004    1504633.4257
   -1132914.6058    6092529.6045    1504633.4433
   -1132914.6112    6092529.5981    1504633.4327
   -1132914.6201    6092529.5920    1504633.4377
   -1132914.6241    6092529.5923    1504633.4415
   -1132914.6278    6092529.6223    1504633.4538
   -1132914.6370    6092529.6319    1504633.4629
   -1132914.6432    6092529.6349    1504633.4554
   -1132914.6467    6092529.6317    1504633.4516
   -1132914.6493    6092529.6278    1504633.4537
   -1132914.6638    6092529.6335    1504633.4600
   -1132914.6713    6092529.6594    1504633.4599
   -1132914.6825    6092529.6899    1504633.4537
   -1132914.6918    6092529.6875    1504633.4506
   -1132914.6953    6092529.6936    1504633.4524
   -1132914.6972    6092529.6908    1504633.4518
   -1132914.7150    6092529.6962    1504633.4497
   -1132914.7146    6092529.6909    1504633.4478
   -1132914.7181    6092529.6975    1504633.4369
   -1132914.7241    6092529.7236    1504633.4355
   -1132914.7296    6092529.7251    1504633.4451
   -1132914.7266    6092529.7414    1504633.4449
   -1132914.7390    6092529.7270    1504633.4443
   -1132914.7465    6092529.7230    1504633.4392
   -1132914.7474    6092529.7355    1504633.4372
   -1132914.7641    6092529.7465    1504633.4417
   -1132914.7772    6092529.7519    1504633.4452
   -1132914.7774    6092529.7707    1504633.4452
   -1132914.7858    6092529.7907    1504633.4513
   -1132914.7876    6092529.7750    1504633.4532
   -1132914.7940    6092529.7661    1504633.4495
   -1132914.7964    6092529.7782    1504633.4500
   -1132914.8107    6092529.7849    1504633.4523
   -1132914.8220    6092529.7895    1504633.4361
   -1132914.8221    6092529.7785    1504633.4423
   -1132914.8229    6092529.7801    1504633.4428
   -1132914.9232    6092529.8859    1504633.4046
   -1132914.9132    6092529.8714    1504633.4181
   -1132914.7913    6092529.7428    1504633.4661
   -1132914.8123    6092529.7280    1504633.4595
   -1132914.8090    6092529.7357    1504633.4679
   -1132914.8634    6092529.7850    1504633.4525
   -1132914.8853    6092529.7922    1504633.4485
   -1132914.8818    6092529.7817    1504633.4476
   -1132914.8702    6092529.7703    1504633.4615
   -1132914.8606    6092529.7473    1504633.4591
   -1132914.8743    6092529.7396    1504633.4643
   -1132914.8576    6092529.7000    1504633.4652
   -1132914.8608    6092529.6726    1504633.4702
   -1132914.8731    6092529.6646    1504633.4660
   -1132914.8692    6092529.6514    1504633.4689
   -1132914.8742    6092529.6601    1504633.4731
   -1132914.8865    6092529.6226    1504633.4653
   -1132914.8957    6092529.5968    1504633.4647
   -1132914.8991    6092529.5747    1504633.4697
   -1132914.9042    6092529.5614    1504633.4735
   -1132914.9183    6092529.5541    1504633.4682
   -1132914.9273    6092529.5075    1504633.4713
   -1132914.9267    6092529.4717    1504633.4759
   -1132914.9292    6092529.4054    1504633.4778
   -1132914.9336    6092529.3479    1504633.4721
   -1132914.9191    6092529.2920    1504633.4891
   -1132914.9194    6092529.2435    1504633.4985
   -1132914.9112    6092529.1892    1504633.5103
   -1132914.9047    6092529.1167    1504633.5126
