       X(m)            Y(m)              Y(m)         
   -1132915.5692    6092529.3553    1504633.7706
   -1132915.5631    6092529.3560    1504633.7636
   -1132915.5513    6092529.3415    1504633.7590
   -1132915.5512    6092529.3573    1504633.7694
   -1132915.5557    6092529.3606    1504633.7752
   -1132915.5638    6092529.3778    1504633.7827
   -1132915.5585    6092529.3879    1504633.7908
   -1132915.5631    6092529.3985    1504633.8010
   -1132915.5599    6092529.3867    1504633.7984
   -1132915.5633    6092529.3959    1504633.8077
   -1132915.5622    6092529.3910    1504633.8127
   -1132915.5607    6092529.4080    1504633.8168
   -1132915.5673    6092529.4160    1504633.8115
   -1132915.5626    6092529.3980    1504633.8110
   -1132915.5540    6092529.4019    1504633.8175
   -1132915.5435    6092529.3954    1504633.8176
   -1132915.5425    6092529.3999    1504633.8154
   -1132915.5429    6092529.4012    1504633.8126
   -1132915.5446    6092529.3972    1504633.8091
   -1132915.5425    6092529.4000    1504633.8164
   -1132915.5413    6092529.4157    1504633.8168
   -1132915.5361    6092529.4080    1504633.8094
   -1132915.5261    6092529.4017    1504633.8070
   -1132915.5315    6092529.4343    1504633.8101
   -1132915.5164    6092529.8249    1504634.1565
   -1132915.5070    6092530.0022    1504634.3265
   -1132916.1974    6092531.0368    1504633.6760
   -1132915.8133    6092530.6888    1504634.2385
   -1132915.6721    6092530.3520    1504634.2514
   -1132915.7143    6092530.4581    1504634.2236
   -1132915.8035    6092530.6287    1504634.2100
   -1132915.7305    6092530.4654    1504634.2153
   -1132915.6918    6092530.4094    1504634.2425
   -1132915.6743    6092530.3426    1504634.2352
   -1132915.7800    6092530.6073    1504634.2328
   -1132915.7749    6092530.6124    1504634.2469
   -1132915.8039    6092530.6784    1504634.2474
   -1132915.8410    6092530.7497    1504634.2308
   -1132915.8527    6092530.8062    1504634.2523
   -1132915.8476    6092530.7652    1504634.2271
   -1132915.9700    6092531.0250    1504634.1969
   -1132915.8618    6092530.7661    1504634.1919
   -1132915.8093    6092530.6801    1504634.2106
   -1132915.6224    6092530.2590    1504634.2469
   -1132915.8941    6092530.8477    1504634.1981
   -1132915.9430    6092530.9358    1504634.1768
   -1132916.0082    6092531.0697    1504634.1565
   -1132916.1611    6092531.3908    1504634.1348
   -1132916.1550    6092531.3647    1504634.1390
   -1132916.2191    6092531.4571    1504634.1101
   -1132915.9766    6092531.2975    1504634.1126
   -1132915.9426    6092531.2108    1504634.1200
   -1132915.9297    6092531.1709    1504634.1237
   -1132915.9293    6092531.1577    1504634.1109
   -1132915.9188    6092531.1161    1504634.1106
   -1132915.9339    6092531.1521    1504634.1111
   -1132915.8474    6092530.9818    1504634.1393
   -1132915.8404    6092530.9637    1504634.1398
   -1132915.8189    6092530.9294    1504634.1465
   -1132915.8227    6092530.9285    1504634.1412
   -1132915.8479    6092530.9682    1504634.1344
   -1132915.7975    6092530.8708    1504634.1447
   -1132915.8063    6092530.8735    1504634.1461
   -1132915.7773    6092530.8064    1504634.1377
   -1132915.7670    6092530.7729    1504634.1338
   -1132915.7636    6092530.7614    1504634.1373
   -1132915.7396    6092530.7092    1504634.1423
   -1132915.7444    6092530.7384    1504634.1428
   -1132915.7529    6092530.7406    1504634.1328
   -1132915.7528    6092530.7423    1504634.1462
   -1132915.7198    6092530.6970    1504634.1427
   -1132915.7300    6092530.6996    1504634.1478
   -1132915.7297    6092530.6882    1504634.1422
   -1132915.7272    6092530.6818    1504634.1436
   -1132915.7426    6092530.6870    1504634.1297
   -1132915.7454    6092530.6855    1504634.1299
   -1132915.7716    6092530.7196    1504634.1202
   -1132915.7830    6092530.7332    1504634.1156
   -1132915.7781    6092530.7150    1504634.1215
   -1132915.7796    6092530.7221    1504634.1188
   -1132915.7778    6092530.6955    1504634.1123
   -1132915.7632    6092530.6725    1504634.1187
   -1132915.7613    6092530.6534    1504634.1166
   -1132915.7615    6092530.6588    1504634.1193
   -1132915.7510    6092530.6372    1504634.1144
   -1132915.7401    6092530.6029    1504634.1106
   -1132915.7414    6092530.6026    1504634.1133
   -1132915.7445    6092530.5996    1504634.1098
   -1132915.7435    6092530.5844    1504634.1104
   -1132915.7326    6092530.5696    1504634.1074
   -1132915.7161    6092530.5342    1504634.0924
   -1132915.7067    6092530.5006    1504634.0894
   -1132915.7016    6092530.4979    1504634.0931
   -1132915.6853    6092530.4790    1504634.0919
   -1132915.6833    6092530.4726    1504634.0890
   -1132915.6775    6092530.4588    1504634.0746
   -1132915.6753    6092530.4539    1504634.0798
   -1132915.6656    6092530.4387    1504634.0786
   -1132915.6612    6092530.4165    1504634.0806
   -1132915.6519    6092530.4006    1504634.0800
   -1132915.0216    6092528.8316    1504633.8584
   -1132915.0636    6092529.2575    1504634.1186
   -1132915.1759    6092529.4607    1504634.1062
   -1132915.3134    6092529.7011    1504634.0955
   -1132915.4033    6092529.8672    1504634.0952
   -1132915.3591    6092529.7773    1504634.0939
   -1132915.4220    6092529.9000    1504634.0853
   -1132915.3990    6092529.8277    1504634.0808
   -1132915.3988    6092529.8067    1504634.0761
   -1132915.3856    6092529.7734    1504634.0750
   -1132915.3827    6092529.7560    1504634.0664
   -1132915.3702    6092529.7214    1504634.0607
   -1132915.3802    6092529.7350    1504634.0625
   -1132915.4001    6092529.7591    1504634.0543
   -1132915.4402    6092529.8126    1504634.0438
   -1132915.4538    6092529.8111    1504634.0328
   -1132915.4583    6092529.8240    1504634.0263
   -1132915.4641    6092529.8177    1504634.0246
   -1132915.4653    6092529.8013    1504634.0034
   -1132915.4729    6092529.8226    1504633.9974
   -1132915.4877    6092529.8342    1504633.9923
   -1132915.4689    6092529.7850    1504633.9857
   -1132915.4778    6092529.7891    1504633.9717
   -1132915.4719    6092529.7807    1504633.9665
   -1132915.4822    6092529.7822    1504633.9498
   -1132915.4712    6092529.7549    1504633.9306
   -1132915.4854    6092529.7566    1504633.9199
   -1132915.4906    6092529.7409    1504633.9037
   -1132915.4852    6092529.6921    1504633.8843
   -1132915.4711    6092529.6555    1504633.8732
   -1132915.4659    6092529.6176    1504633.8523
   -1132915.4559    6092529.5737    1504633.8419
   -1132915.4486    6092529.5301    1504633.8281
   -1132915.4510    6092529.5061    1504633.8001
   -1132915.5088    6092530.2440    1504634.2746
   -1132915.5127    6092530.2311    1504634.2745
   -1132915.4997    6092530.2052    1504634.2665
   -1132915.4979    6092530.2135    1504634.2657
   -1132915.4960    6092530.2181    1504634.2597
   -1132915.4838    6092530.1913    1504634.2645
   -1132915.4808    6092530.1864    1504634.2613
   -1132915.4739    6092530.1719    1504634.2563
   -1132915.4774    6092530.1821    1504634.2588
   -1132915.4728    6092530.1850    1504634.2670
   -1132915.4628    6092530.1668    1504634.2632
   -1132915.4609    6092530.1459    1504634.2611
   -1132915.4587    6092530.1437    1504634.2630
   -1132915.4577    6092530.1284    1504634.2547
   -1132915.4597    6092530.1525    1504634.2658
   -1132915.4628    6092530.1458    1504634.2602
   -1132915.4588    6092530.1466    1504634.2687
   -1132915.4552    6092530.1121    1504634.2635
   -1132915.4518    6092530.1157    1504634.2654
   -1132915.4539    6092530.0894    1504634.2565
   -1132915.2409    6092529.8100    1504634.2350
   -1132915.2370    6092529.8072    1504634.2398
   -1132915.2350    6092529.7939    1504634.2360
   -1132915.2350    6092529.7898    1504634.2425
   -1132915.2188    6092529.7730    1504634.2393
   -1132915.2188    6092529.7680    1504634.2434
   -1132915.2049    6092529.7311    1504634.2475
   -1132915.2078    6092529.7179    1504634.2383
   -1132915.1987    6092529.6993    1504634.2334
   -1132915.1993    6092529.6747    1504634.2307
   -1132915.1992    6092529.6434    1504634.2279
   -1132915.1914    6092529.6282    1504634.2243
   -1132915.1865    6092529.6041    1504634.2269
   -1132915.1899    6092529.5999    1504634.2188
   -1132915.1830    6092529.5772    1504634.2224
   -1132915.1877    6092529.5558    1504634.2172
   -1132914.9742    6092529.6506    1504634.0956
   -1132914.9514    6092529.4625    1504633.9917
   -1132914.9491    6092529.3493    1504633.9117
   -1132914.9434    6092529.2890    1504633.8887
   -1132914.9330    6092529.1986    1504633.8276
   -1132914.9367    6092529.1511    1504633.8221
   -1132914.9452    6092529.1077    1504633.8159
   -1132914.9435    6092529.0886    1504633.8340
   -1132914.9408    6092529.0644    1504633.8528
   -1132914.9434    6092529.0068    1504633.8605
   -1132914.9453    6092528.9884    1504633.8766
   -1132914.9410    6092528.9225    1504633.8858
   -1132914.9400    6092528.8720    1504633.8957
   -1132914.9408    6092529.3516    1504633.8779
   -1132914.9417    6092529.3277    1504633.8536
   -1132914.9345    6092529.2867    1504633.8323
   -1132914.9317    6092529.2844    1504633.8267
   -1132914.9361    6092529.2700    1504633.8168
   -1132914.9357    6092529.2737    1504633.8168
   -1132914.9361    6092529.2753    1504633.8116
   -1132914.9341    6092529.2677    1504633.8100
   -1132914.9349    6092529.2593    1504633.8111
   -1132914.9312    6092529.2858    1504633.8183
   -1132914.9278    6092529.2741    1504633.8136
   -1132914.9310    6092529.2714    1504633.8051
   -1132914.9258    6092529.2972    1504633.8174
   -1132914.9276    6092529.2796    1504633.8168
   -1132914.9350    6092529.3079    1504633.8228
   -1132914.9303    6092529.3272    1504633.8291
   -1132914.9308    6092529.3215    1504633.8227
   -1132914.9313    6092529.3451    1504633.8205
   -1132914.9326    6092529.3585    1504633.8283
   -1132914.9369    6092529.3648    1504633.8357
   -1132915.4982    6092530.1601    1504633.8911
   -1132915.1693    6092529.6945    1504633.8547
   -1132915.1865    6092529.7391    1504633.8630
   -1132915.1474    6092529.7009    1504633.8551
   -1132915.1109    6092529.6513    1504633.8532
   -1132915.1901    6092529.7918    1504633.8678
   -1132915.1774    6092529.7711    1504633.8687
   -1132915.1311    6092529.6880    1504633.8605
   -1132915.1339    6092529.7042    1504633.8585
   -1132915.1380    6092529.6954    1504633.8551
   -1132915.0738    6092529.5973    1504633.8470
   -1132915.0784    6092529.5760    1504633.8393
   -1132915.0768    6092529.5748    1504633.8440
   -1132915.0012    6092529.4507    1504633.7151
   -1132915.0358    6092529.5040    1504633.7426
   -1132915.0500    6092529.5340    1504633.7499
   -1132915.0421    6092529.5058    1504633.7498
   -1132915.0257    6092529.5016    1504633.7329
   -1132915.0179    6092529.4767    1504633.7124
   -1132915.0152    6092529.4766    1504633.7077
   -1132915.0133    6092529.4381    1504633.6964
   -1132915.0024    6092529.3986    1504633.6867
   -1132915.0128    6092529.4095    1504633.7038
   -1132915.0272    6092529.4223    1504633.7078
   -1132915.0433    6092529.4568    1504633.7102
   -1132915.0553    6092529.4503    1504633.7027
   -1132915.0841    6092529.4755    1504633.7234
   -1132915.0765    6092529.4644    1504633.7318
   -1132915.0914    6092529.4874    1504633.7423
   -1132915.0896    6092529.4785    1504633.7453
   -1132915.0912    6092529.4586    1504633.7355
   -1132915.1046    6092529.4651    1504633.7243
   -1132915.0993    6092529.4440    1504633.7293
   -1132915.1042    6092529.4441    1504633.7226
   -1132915.1024    6092529.4239    1504633.7224
   -1132915.1151    6092529.4215    1504633.7139
   -1132915.1224    6092529.4260    1504633.7126
   -1132915.1270    6092529.4193    1504633.7054
   -1132915.1378    6092529.4338    1504633.7137
   -1132915.1311    6092529.4263    1504633.7101
   -1132915.1260    6092529.3992    1504633.7051
   -1132915.1251    6092529.3952    1504633.7054
   -1132915.1320    6092529.3907    1504633.7039
   -1132915.1293    6092529.3850    1504633.7026
   -1132915.1240    6092529.3752    1504633.6990
   -1132915.1208    6092529.3550    1504633.6944
   -1132915.1126    6092529.3372    1504633.6913
   -1132915.1222    6092529.3477    1504633.6939
   -1132915.1228    6092529.3283    1504633.6950
   -1132915.1247    6092529.3339    1504633.6996
   -1132915.1331    6092529.3175    1504633.6933
   -1132915.1410    6092529.3317    1504633.6967
   -1132915.1438    6092529.3438    1504633.6944
   -1132915.1294    6092529.3204    1504633.6861
   -1132915.1387    6092529.3308    1504633.6844
   -1132915.1439    6092529.3249    1504633.6857
   -1132915.1514    6092529.3296    1504633.6807
   -1132915.1493    6092529.3338    1504633.6787
   -1132915.1503    6092529.3078    1504633.6733
   -1132915.1473    6092529.3122    1504633.6679
   -1132915.1429    6092529.3048    1504633.6655
   -1132915.1478    6092529.2963    1504633.6599
   -1132915.1547    6092529.2929    1504633.6623
   -1132915.1515    6092529.2826    1504633.6608
   -1132915.1463    6092529.2559    1504633.6537
   -1132915.1395    6092529.2442    1504633.6485
   -1132915.1432    6092529.2365    1504633.6377
   -1132915.1533    6092529.2484    1504633.6370
   -1132915.1539    6092529.2279    1504633.6342
   -1132915.1510    6092529.2107    1504633.6279
   -1132915.1586    6092529.2244    1504633.6291
   -1132915.1555    6092529.1953    1504633.6300
   -1132915.1570    6092529.2049    1504633.6335
   -1132915.1531    6092529.1677    1504633.6298
   -1132915.1424    6092529.1377    1504633.6217
   -1132915.1383    6092529.1296    1504633.6221
   -1132915.1367    6092529.1347    1504633.6083
   -1132915.1454    6092529.1421    1504633.6114
   -1132915.1416    6092529.1419    1504633.6093
   -1132915.1443    6092529.1578    1504633.6109
   -1132915.1443    6092529.1461    1504633.6089
   -1132915.1377    6092529.1398    1504633.6083
   -1132915.1297    6092529.1250    1504633.5991
   -1132915.1304    6092529.0979    1504633.5941
   -1132915.1340    6092529.0968    1504633.5895
   -1132915.1435    6092529.1060    1504633.5841
   -1132915.1452    6092529.0801    1504633.5800
   -1132915.1858    6092529.3866    1504633.6446
   -1132915.1886    6092529.3934    1504633.6387
   -1132914.8442    6092528.8928    1504633.5756
   -1132914.8426    6092528.8788    1504633.5764
   -1132914.8417    6092528.8747    1504633.5708
   -1132914.8506    6092528.8682    1504633.5663
   -1132914.8509    6092528.8655    1504633.5617
   -1132914.8525    6092528.8464    1504633.5597
   -1132914.8505    6092528.8460    1504633.5549
   -1132914.8490    6092528.8560    1504633.5570
   -1132914.8514    6092528.8503    1504633.5441
   -1132914.8508    6092528.8251    1504633.5357
   -1132914.8538    6092528.8300    1504633.5309
   -1132914.8564    6092528.8307    1504633.5265
   -1132914.8650    6092528.8206    1504633.5224
   -1132914.8670    6092528.8232    1504633.5249
   -1132914.8670    6092528.8124    1504633.5175
   -1132914.8664    6092528.8067    1504633.5104
   -1132914.8670    6092528.8120    1504633.5072
   -1132914.8700    6092528.8245    1504633.5159
   -1132914.8785    6092528.8086    1504633.5126
   -1132914.8840    6092528.8136    1504633.5121
   -1132914.8799    6092528.7920    1504633.5000
   -1132914.8839    6092528.7971    1504633.5006
   -1132914.8826    6092528.7915    1504633.4954
   -1132914.8894    6092528.7860    1504633.4932
   -1132914.8891    6092528.7698    1504633.4847
   -1132914.8947    6092528.7746    1504633.4816
   -1132914.8930    6092528.7556    1504633.4763
   -1132914.8905    6092528.7321    1504633.4676
   -1132914.8887    6092528.7331    1504633.4669
   -1132914.8997    6092528.7286    1504633.4567
   -1132914.8940    6092528.7102    1504633.4502
   -1132914.8964    6092528.6978    1504633.4457
   -1132914.8951    6092528.6952    1504633.4441
   -1132914.8972    6092528.7092    1504633.4420
   -1132914.8929    6092528.6738    1504633.4350
   -1132914.8952    6092528.6715    1504633.4371
   -1132915.4136    6092529.4322    1504633.5926
   -1132914.5111    6092528.0778    1504633.3079
   -1132914.7226    6092528.3893    1504633.3662
   -1132914.8911    6092528.6212    1504633.4117
   -1132915.1408    6092529.1682    1504633.6969
   -1132915.0662    6092528.9073    1504633.5057
   -1132915.0480    6092528.7860    1504633.4030
   -1132914.9941    6092528.7788    1504633.4820
   -1132915.0019    6092528.7895    1504633.4860
   -1132915.0403    6092528.8684    1504633.5218
   -1132915.1458    6092529.0618    1504633.6051
   -1132915.2529    6092529.2767    1504633.6946
   -1132915.1973    6092529.1560    1504633.6415
   -1132915.1474    6092529.0506    1504633.5954
   -1132915.1867    6092529.1246    1504633.6327
   -1132915.1566    6092529.0462    1504633.6032
   -1132915.2108    6092529.1388    1504633.6388
   -1132915.2043    6092529.1419    1504633.6314
   -1132915.2142    6092529.1497    1504633.6311
   -1132914.8931    6092528.5039    1504633.3569
   -1132914.8982    6092528.5108    1504633.3521
   -1132914.9014    6092528.4911    1504633.3456
   -1132914.8965    6092528.4861    1504633.3397
   -1132914.8885    6092528.4809    1504633.3331
   -1132914.8990    6092528.4914    1504633.3354
   -1132914.9002    6092528.4705    1504633.3339
   -1132914.8917    6092528.4542    1504633.3224
   -1132914.8945    6092528.4555    1504633.3206
   -1132914.8959    6092528.4411    1504633.3142
   -1132914.8919    6092528.4375    1504633.3093
   -1132914.8805    6092528.4133    1504633.2922
   -1132914.8881    6092528.3997    1504633.2929
   -1132914.8909    6092528.4018    1504633.2906
   -1132914.8919    6092528.4024    1504633.2894
   -1132914.8899    6092528.3821    1504633.2802
   -1132914.8826    6092528.3832    1504633.2803
   -1132914.8849    6092528.3879    1504633.2782
   -1132914.8837    6092528.3656    1504633.2634
   -1132914.8915    6092528.3698    1504633.2714
   -1132914.8957    6092528.3630    1504633.2680
   -1132914.8952    6092528.3549    1504633.2649
   -1132914.8855    6092528.3454    1504633.2597
   -1132914.8861    6092528.3550    1504633.2587
   -1132914.8929    6092528.3398    1504633.2522
   -1132914.8896    6092528.3548    1504633.2588
   -1132915.0100    6092528.5216    1504633.2852
   -1132914.7543    6092528.0664    1504633.1293
   -1132914.9332    6092528.4023    1504633.2739
   -1132914.9248    6092528.3859    1504633.2696
   -1132914.8750    6092528.2858    1504633.2265
   -1132914.9341    6092528.3913    1504633.2707
   -1132914.9514    6092528.4387    1504633.2829
   -1132914.9763    6092528.4737    1504633.2928
   -1132914.9578    6092528.4329    1504633.2757
   -1132914.9160    6092528.3516    1504633.2402
   -1132914.9358    6092528.3907    1504633.2644
   -1132914.9195    6092528.3570    1504633.2484
   -1132914.9274    6092528.3696    1504633.2490
   -1132914.9442    6092528.4206    1504633.2670
   -1132914.9730    6092528.4617    1504633.2800
   -1132914.9825    6092528.4819    1504633.2884
   -1132914.9789    6092528.4802    1504633.2729
   -1132914.9842    6092528.4800    1504633.2653
   -1132914.9533    6092528.4049    1504633.2376
   -1132914.9148    6092528.3200    1504633.2030
   -1132914.9201    6092528.3266    1504633.2014
   -1132914.9127    6092528.3068    1504633.1922
   -1132914.9083    6092528.3115    1504633.1913
   -1132914.9164    6092528.3152    1504633.1980
   -1132914.9193    6092528.3312    1504633.1971
   -1132914.9250    6092528.3400    1504633.2066
   -1132914.9631    6092528.3711    1504633.2013
   -1132915.7095    6092529.2956    1504633.3675
   -1132915.5343    6092529.1286    1504633.3655
   -1132915.3159    6092528.8254    1504633.2870
   -1132915.3537    6092528.8874    1504633.2955
   -1132915.0497    6092528.2795    1504633.0282
   -1132915.1781    6092528.5559    1504633.1531
   -1132915.2229    6092528.6010    1504633.1642
   -1132915.2435    6092528.6217    1504633.1752
   -1132915.4582    6092528.9329    1504633.2846
   -1132915.3537    6092528.7702    1504633.2361
   -1132915.2999    6092528.8329    1504633.4943
   -1132915.2618    6092528.7566    1504633.4671
   -1132915.2060    6092528.6353    1504633.4006
   -1132915.1890    6092528.5958    1504633.3903
   -1132915.2133    6092528.6196    1504633.3883
   -1132915.1901    6092528.6183    1504633.4011
   -1132915.1463    6092528.5491    1504633.3785
   -1132915.1358    6092528.5689    1504633.4001
   -1132915.1270    6092528.5374    1504633.3820
   -1132915.1387    6092528.5738    1504633.4066
   -1132915.1385    6092528.5830    1504633.4041
   -1132915.0714    6092528.5024    1504633.3657
   -1132915.0832    6092528.5171    1504633.3726
   -1132915.0465    6092528.4884    1504633.3676
   -1132915.0179    6092528.4503    1504633.3596
   -1132915.0544    6092528.5162    1504633.3803
   -1132915.0903    6092528.5499    1504633.3883
   -1132915.0647    6092528.5017    1504633.3721
   -1132915.0135    6092528.4404    1504633.3477
   -1132915.0038    6092528.4280    1504633.3413
   -1132914.9821    6092528.3887    1504633.3264
   -1132915.0084    6092528.4187    1504633.3242
   -1132914.9961    6092528.4069    1504633.3257
   -1132914.9965    6092528.4222    1504633.3305
   -1132914.9940    6092528.4229    1504633.3335
   -1132914.8544    6092528.2170    1504633.3479
   -1132914.7222    6092528.1094    1504633.2659
   -1132914.7390    6092528.1291    1504633.2802
   -1132913.4141    6092526.3977    1504633.4438
   -1132914.6075    6092527.9389    1504633.2684
   -1132915.3085    6092528.9163    1504633.2406
   -1132914.1933    6092527.3373    1504633.2634
   -1132914.3781    6092527.6307    1504633.2835
   -1132914.4191    6092527.6802    1504633.2826
   -1132914.4477    6092527.7108    1504633.2950
   -1132914.4006    6092527.6318    1504633.2962
   -1132914.9393    6092528.3268    1504633.5848
   -1132914.6786    6092528.0205    1504633.2836
   -1132914.7055    6092528.0487    1504633.2922
   -1132914.6819    6092528.0226    1504633.2679
   -1132914.6900    6092528.0096    1504633.2585
   -1132914.5998    6092527.8784    1504633.2147
   -1132914.6298    6092527.8903    1504633.2122
   -1132914.8063    6092528.1180    1504633.2788
   -1132914.8768    6092528.1995    1504633.3300
   -1132914.9447    6092528.2795    1504633.3439
   -1132914.8847    6092528.1776    1504633.3437
   -1132914.8951    6092528.1838    1504633.3463
   -1132914.9469    6092528.2513    1504633.3523
   -1132914.9740    6092528.2578    1504633.3513
   -1132915.0080    6092528.2805    1504633.3542
   -1132915.0263    6092528.2715    1504633.3571
   -1132915.3303    6092528.8361    1504633.7084
   -1132915.0935    6092528.5012    1504633.5382
   -1132914.8749    6092528.1963    1504633.3575
   -1132914.7938    6092528.0301    1504633.2900
   -1132914.8032    6092527.9955    1504633.2807
   -1132914.7965    6092527.9219    1504633.2436
   -1132914.9158    6092528.2540    1504633.3176
   -1132914.8945    6092528.2118    1504633.2954
   -1132914.9674    6092528.3114    1504633.3273
   -1132914.8555    6092527.7008    1504633.0174
   -1132915.0402    6092528.5251    1504633.4634
   -1132915.0503    6092528.4253    1504633.4238
   -1132915.1360    6092528.5662    1504633.4921
   -1132915.1486    6092528.5657    1504633.4882
   -1132915.1654    6092528.5552    1504633.4796
   -1132915.1682    6092528.5559    1504633.4796
   -1132915.1123    6092528.9116    1504633.5793
   -1132915.1169    6092528.9825    1504633.6082
   -1132915.0950    6092528.2874    1504633.3220
   -1132915.1185    6092528.0062    1504633.2068
   -1132915.1021    6092528.0163    1504633.2007
   -1132915.0822    6092528.3163    1504633.3096
   -1132915.0790    6092528.4271    1504633.3541
   -1132915.0843    6092528.4450    1504633.3696
   -1132915.0519    6092528.4796    1504633.4041
   -1132915.0477    6092528.4647    1504633.4144
   -1132915.0580    6092528.5257    1504633.4345
   -1132915.0534    6092528.4752    1504633.4089
   -1132915.0652    6092528.3933    1504633.3786
   -1132915.0509    6092528.3635    1504633.3754
   -1132915.0671    6092528.4086    1504633.3978
   -1132915.0830    6092528.3689    1504633.3781
   -1132915.0906    6092528.4155    1504633.3912
   -1132915.1043    6092528.4027    1504633.3752
   -1132915.1057    6092528.4526    1504633.3964
   -1132915.0105    6092528.2134    1504633.2881
   -1132914.9139    6092528.0785    1504633.2147
   -1132914.8401    6092527.9740    1504633.1668
   -1132914.7959    6092527.9297    1504633.1358
   -1132914.7967    6092527.9207    1504633.1367
   -1132914.8313    6092528.0025    1504633.1745
   -1132914.8504    6092528.0808    1504633.2064
   -1132914.8347    6092528.0687    1504633.2037
   -1132914.8459    6092528.1113    1504633.2209
   -1132914.8817    6092528.1792    1504633.2456
   -1132914.8821    6092528.1606    1504633.2269
   -1132914.8755    6092528.2082    1504633.2499
   -1132914.8668    6092528.1850    1504633.2317
   -1132914.8783    6092528.2149    1504633.2489
   -1132914.8555    6092528.1927    1504633.2443
   -1132914.8578    6092528.2057    1504633.2502
   -1132914.8431    6092528.2297    1504633.2597
   -1132914.8619    6092528.2695    1504633.2823
   -1132914.8584    6092528.2865    1504633.2833
   -1132914.8752    6092528.3180    1504633.3013
   -1132914.8617    6092528.3605    1504633.3275
   -1132914.8509    6092528.3375    1504633.3277
   -1132914.8426    6092528.3120    1504633.3146
   -1132914.8406    6092528.3137    1504633.3179
   -1132914.8546    6092528.3427    1504633.3226
   -1132914.8712    6092528.4220    1504633.3479
   -1132914.8727    6092528.4231    1504633.3478
   -1132914.8690    6092528.4076    1504633.3457
   -1132914.8594    6092528.4188    1504633.3494
   -1132914.8496    6092528.1349    1504633.2213
   -1132914.8538    6092528.1656    1504633.2338
   -1132914.8437    6092528.1531    1504633.2365
   -1132914.8399    6092528.1655    1504633.2437
   -1132914.9950    6092528.6063    1504633.0967
   -1132915.0025    6092528.6143    1504633.1016
   -1132914.9989    6092528.6350    1504633.1188
   -1132915.0402    6092529.0706    1504633.3235
   -1132915.0498    6092529.1456    1504633.3626
   -1132915.2550    6092529.9403    1504633.5448
   -1132915.0619    6092529.3552    1504633.4684
   -1132915.0821    6092529.4555    1504633.5046
   -1132915.0718    6092529.4326    1504633.4914
   -1132915.0789    6092529.3878    1504633.4652
   -1132915.0663    6092529.3329    1504633.4421
   -1132915.0209    6092528.7195    1504633.1732
   -1132915.0253    6092528.7188    1504633.1738
   -1132915.0284    6092528.7216    1504633.1783
   -1132915.0394    6092528.7514    1504633.1816
   -1132915.0410    6092528.7679    1504633.1839
   -1132915.0453    6092528.7758    1504633.1882
   -1132915.0500    6092528.7828    1504633.1874
   -1132915.0217    6092528.5113    1504633.0675
   -1132915.0274    6092528.7208    1504633.1610
   -1132915.0394    6092528.9388    1504633.2574
   -1132915.0475    6092529.0607    1504633.3128
   -1132915.0503    6092529.0953    1504633.3267
   -1132915.0460    6092529.1191    1504633.3373
   -1132915.0431    6092529.1008    1504633.3257
   -1132915.0471    6092529.1754    1504633.3656
   -1132915.0510    6092529.1602    1504633.3578
   -1132915.0441    6092529.0823    1504633.3261
   -1132915.0447    6092529.1100    1504633.3390
   -1132914.9863    6092528.9992    1504633.2153
   -1132914.9822    6092529.0027    1504633.2205
   -1132914.9831    6092528.9833    1504633.2079
   -1132914.9819    6092528.9696    1504633.1969
   -1132914.9852    6092529.0195    1504633.2126
   -1132915.3094    6092529.7395    1504633.5709
   -1132915.1057    6092529.2867    1504633.5028
   -1132915.0874    6092529.2875    1504633.4811
   -1132915.0753    6092529.2753    1504633.4551
   -1132915.0819    6092529.3214    1504633.4833
   -1132915.0632    6092529.3214    1504633.4640
   -1132915.0443    6092529.2647    1504633.4124
   -1132915.0372    6092529.2433    1504633.3842
   -1132915.0473    6092529.3063    1504633.4122
   -1132915.0591    6092529.3276    1504633.4391
   -1132915.0561    6092529.3497    1504633.4422
   -1132915.0540    6092529.3537    1504633.4447
   -1132915.0450    6092529.3482    1504633.4408
   -1132915.0415    6092529.3354    1504633.4303
   -1132915.0470    6092529.3401    1504633.4315
   -1132915.0422    6092529.3316    1504633.4116
   -1132915.0373    6092529.3473    1504633.4239
   -1132915.0359    6092529.3204    1504633.4030
   -1132915.0325    6092529.3456    1504633.4083
   -1132915.0356    6092529.3400    1504633.4079
   -1132915.0417    6092529.3395    1504633.4041
   -1132915.0445    6092529.3331    1504633.4121
   -1132915.0386    6092529.3567    1504633.4051
   -1132915.0490    6092529.3829    1504633.4135
   -1132915.0347    6092529.3612    1504633.4058
   -1132915.0335    6092529.3727    1504633.4098
   -1132915.0416    6092529.3744    1504633.4168
   -1132915.0472    6092529.3738    1504633.4106
   -1132915.0488    6092529.3646    1504633.3994
   -1132915.0474    6092529.3438    1504633.3888
   -1132915.0529    6092529.3650    1504633.4053
   -1132915.0643    6092529.3899    1504633.4207
   -1132915.0712    6092529.4044    1504633.4236
   -1132915.0874    6092529.4358    1504633.4442
   -1132915.0826    6092529.4409    1504633.4404
   -1132915.0843    6092529.4534    1504633.4446
   -1132915.0928    6092529.4578    1504633.4457
   -1132915.1009    6092529.4711    1504633.4582
   -1132915.1015    6092529.4612    1504633.4591
   -1132915.1047    6092529.4695    1504633.4623
   -1132915.1004    6092529.4700    1504633.4669
   -1132915.1077    6092529.4828    1504633.4753
   -1132915.1137    6092529.4746    1504633.4683
